,valAccuracy,learningrate,nstart,testAccuracy,dropoutFn,nlayers,dR,layerForm,activationFn
60,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
61,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
62,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
63,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
64,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
65,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
66,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
67,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
68,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
69,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
70,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
71,0.16666667163372037,1.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
72,0.9541667044162749,0.1,256,0.9230769276618958,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
73,0.9625000357627868,0.1,256,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
74,0.9541667044162749,0.1,256,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
75,0.9583333730697631,0.1,256,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
76,0.9583333730697631,0.1,256,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
77,0.9583333730697631,0.1,256,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
78,0.2125000044703483,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
79,0.16666667163372037,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
80,0.16666667163372037,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
81,0.16666667163372037,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
82,0.16666667163372037,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
83,0.16666667163372037,0.1,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
84,0.9750000238418578,0.1,512,0.9230769276618958,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
85,0.9750000238418578,0.1,512,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
86,0.9666666984558104,0.1,512,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
87,0.954166692495346,0.1,512,0.9423077702522278,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
88,0.9583333730697631,0.1,512,0.9615384936332703,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
89,0.2166666746139526,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
90,0.19166667312383648,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
91,0.16666667163372037,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
92,0.16666667163372037,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
93,0.16666667163372037,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
94,0.16666667163372037,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
95,0.16666667163372037,0.1,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
96,0.966666692495346,0.1,1024,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
97,0.9583333671092986,0.1,1024,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
98,0.9791666865348815,0.1,1024,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
99,0.3041666746139527,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
100,0.2541666746139526,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
101,0.1958333387970924,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
102,0.1958333387970924,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
103,0.16666667163372037,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
104,0.16666667163372037,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
105,0.16666667163372037,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
106,0.16666667163372037,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
107,0.16666667163372037,0.1,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
108,0.9583333730697631,0.01,256,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
109,0.9583333730697631,0.01,256,0.8653846383094788,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
110,0.9583333730697631,0.01,256,0.8461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
111,0.9750000238418578,0.01,256,0.8461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
112,0.9583333730697631,0.01,256,0.8653846383094788,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
113,0.9583333730697631,0.01,256,0.8653846383094788,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
114,0.9583333730697631,0.01,256,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
115,0.9791666865348815,0.01,256,0.8461539149284363,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
116,0.9583333730697631,0.01,256,0.9423077702522278,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
117,0.16666667163372037,0.01,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
118,0.9583333730697631,0.01,256,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
119,0.16666667163372037,0.01,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
120,0.9583333730697631,0.01,512,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
121,0.9583333730697631,0.01,512,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
122,0.9583333730697631,0.01,512,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
123,0.9583333730697631,0.01,512,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
124,0.9583333730697631,0.01,512,0.9230769276618958,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
125,0.9583333730697631,0.01,512,0.8461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
126,0.9583333730697631,0.01,512,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
127,0.9666666984558104,0.01,512,0.826923131942749,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
128,0.9583333730697631,0.01,512,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
129,0.16666667163372037,0.01,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
130,0.9583333730697631,0.01,512,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
131,0.16666667163372037,0.01,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
132,0.9999999999999999,0.01,1024,0.9423077702522278,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
133,0.9583333730697631,0.01,1024,0.8653846383094788,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
134,0.9625000357627868,0.01,1024,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
135,0.9583333730697631,0.01,1024,0.8461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
136,0.9999999999999999,0.01,1024,0.942307710647583,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
137,0.9625000357627868,0.01,1024,0.884615421295166,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
138,0.9625000357627868,0.01,1024,0.9423077702522278,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
139,0.9583333730697631,0.01,1024,0.8461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
140,0.9583333730697631,0.01,1024,0.9230769872665405,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
141,0.16666667163372037,0.01,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
142,0.9583333730697631,0.01,1024,0.9038462042808533,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
143,0.16666667163372037,0.01,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
