,valAccuracy,layerForm,learningrate,dR,nstart,testAccuracy,activationFn,dropoutFn,nlayers
21,0.39999997615814203,rect,10.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
22,0.39999997615814203,rect,10.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
23,0.39999997615814203,rect,10.0,0.5,256,0.4722222089767456,3,<function dropout at 0x7f47d9596a60>,32
24,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
25,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
26,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
27,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
28,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
29,0.39999997615814203,rect,10.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
30,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
31,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
32,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
33,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
34,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
35,0.39999997615814203,rect,10.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
36,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
37,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
38,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
39,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
40,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
41,0.39999997615814203,rect,1.0,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
42,0.4199999809265136,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
43,0.39999997615814203,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
44,0.39999997615814203,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
45,0.39999997615814203,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
46,0.39999997615814203,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
47,0.39999997615814203,rect,1.0,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
48,0.4199999809265136,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
49,0.39999997615814203,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
50,0.39999997615814203,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
51,0.39999997615814203,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
52,0.39999997615814203,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
53,0.39999997615814203,rect,1.0,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
54,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
55,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
56,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
57,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
58,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
59,0.39999997615814203,rect,1.0,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
60,0.4199999809265136,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
61,0.39999997615814203,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
62,0.39999997615814203,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
63,0.39999997615814203,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
64,0.39999997615814203,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
65,0.39999997615814203,rect,1.0,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
66,0.39999997615814203,rect,1.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,2
67,0.39999997615814203,rect,1.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
68,0.39999997615814203,rect,1.0,0.5,1024,0.4722222089767456,3,<function dropout at 0x7f47d9596a60>,4
69,0.39999997615814203,rect,1.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
70,0.39999997615814203,rect,1.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
71,0.39999997615814203,rect,1.0,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
72,0.8839999735355378,rect,0.1,0.0,256,0.6342592239379883,3,<function dropout at 0x7f47d9596a60>,2
73,0.8879999697208405,rect,0.1,0.0,256,0.6180555820465088,3,<function dropout at 0x7f47d9596a60>,3
74,0.39999997615814203,rect,0.1,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
75,0.39999997615814203,rect,0.1,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
76,0.4199999809265136,rect,0.1,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
77,0.39999997615814203,rect,0.1,0.0,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
78,0.8759999811649323,rect,0.1,0.0,512,0.6203703880310059,3,<function dropout at 0x7f47d9596a60>,2
79,0.4199999809265136,rect,0.1,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
80,0.4199999809265136,rect,0.1,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
81,0.39999997615814203,rect,0.1,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
82,0.39999997615814203,rect,0.1,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
83,0.39999997615814203,rect,0.1,0.0,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
84,0.8399999737739562,rect,0.1,0.0,1024,0.625,3,<function dropout at 0x7f47d9596a60>,2
85,0.4199999809265136,rect,0.1,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
86,0.4199999809265136,rect,0.1,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
87,0.39999997615814203,rect,0.1,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
88,0.39999997615814203,rect,0.1,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
89,0.39999997615814203,rect,0.1,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
90,0.8479999721050262,rect,0.1,0.5,256,0.7430555820465088,3,<function dropout at 0x7f47d9596a60>,2
91,0.7959999620914459,rect,0.1,0.5,256,0.7476851940155029,3,<function dropout at 0x7f47d9596a60>,3
92,0.39999997615814203,rect,0.1,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
93,0.39999997615814203,rect,0.1,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
94,0.39999997615814203,rect,0.1,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
95,0.39999997615814203,rect,0.1,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
96,0.8599999725818633,rect,0.1,0.5,512,0.763888955116272,3,<function dropout at 0x7f47d9596a60>,2
97,0.4199999809265136,rect,0.1,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
98,0.4199999809265136,rect,0.1,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
99,0.39999997615814203,rect,0.1,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
100,0.39999997615814203,rect,0.1,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
101,0.39999997615814203,rect,0.1,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
102,0.8559999644756318,rect,0.1,0.5,1024,0.6921297311782837,3,<function dropout at 0x7f47d9596a60>,2
103,0.4199999809265136,rect,0.1,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,3
104,0.4199999809265136,rect,0.1,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,4
105,0.39999997615814203,rect,0.1,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,8
106,0.39999997615814203,rect,0.1,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
107,0.39999997615814203,rect,0.1,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
108,0.8399999737739562,rect,0.01,0.0,256,0.6504629850387573,3,<function dropout at 0x7f47d9596a60>,2
109,0.8919999659061433,rect,0.01,0.0,256,0.5879629254341125,3,<function dropout at 0x7f47d9596a60>,3
110,0.8919999718666077,rect,0.01,0.0,256,0.6319444179534912,3,<function dropout at 0x7f47d9596a60>,4
111,0.8959999799728393,rect,0.01,0.0,256,0.5925925374031067,3,<function dropout at 0x7f47d9596a60>,8
112,0.9239999592304232,rect,0.01,0.0,256,0.5902777910232544,3,<function dropout at 0x7f47d9596a60>,16
113,0.9359999716281889,rect,0.01,0.0,256,0.5717593431472778,3,<function dropout at 0x7f47d9596a60>,32
114,0.8919999778270721,rect,0.01,0.0,512,0.6111111044883728,3,<function dropout at 0x7f47d9596a60>,2
115,0.9119999706745148,rect,0.01,0.0,512,0.6134259104728699,3,<function dropout at 0x7f47d9596a60>,3
116,0.9159999668598177,rect,0.01,0.0,512,0.5995370745658875,3,<function dropout at 0x7f47d9596a60>,4
117,0.8759999752044677,rect,0.01,0.0,512,0.5972222089767456,3,<function dropout at 0x7f47d9596a60>,8
118,0.8799999952316284,rect,0.01,0.0,512,0.7060185670852661,3,<function dropout at 0x7f47d9596a60>,16
119,0.9599999785423278,rect,0.01,0.0,512,0.6018518209457397,3,<function dropout at 0x7f47d9596a60>,32
120,0.8599999725818633,rect,0.01,0.0,1024,0.5925925970077515,3,<function dropout at 0x7f47d9596a60>,2
121,0.9079999744892121,rect,0.01,0.0,1024,0.6041666865348816,3,<function dropout at 0x7f47d9596a60>,3
122,0.8999999821186067,rect,0.01,0.0,1024,0.625,3,<function dropout at 0x7f47d9596a60>,4
123,0.911999970674515,rect,0.01,0.0,1024,0.6319444179534912,3,<function dropout at 0x7f47d9596a60>,8
124,0.919999957084656,rect,0.01,0.0,1024,0.6134259104728699,3,<function dropout at 0x7f47d9596a60>,16
125,0.5120000004768371,rect,0.01,0.0,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
126,0.8279999673366546,rect,0.01,0.5,256,0.6666666865348816,3,<function dropout at 0x7f47d9596a60>,2
127,0.7519999802112579,rect,0.01,0.5,256,0.6481481790542603,3,<function dropout at 0x7f47d9596a60>,3
128,0.7639999747276307,rect,0.01,0.5,256,0.5925925970077515,3,<function dropout at 0x7f47d9596a60>,4
129,0.6639999926090241,rect,0.01,0.5,256,0.46064814925193787,3,<function dropout at 0x7f47d9596a60>,8
130,0.39999997615814203,rect,0.01,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
131,0.39999997615814203,rect,0.01,0.5,256,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
132,0.8279999732971192,rect,0.01,0.5,512,0.6180555820465088,3,<function dropout at 0x7f47d9596a60>,2
133,0.7839999794960022,rect,0.01,0.5,512,0.6458333134651184,3,<function dropout at 0x7f47d9596a60>,3
134,0.7479999601840972,rect,0.01,0.5,512,0.6273148059844971,3,<function dropout at 0x7f47d9596a60>,4
135,0.5799999952316285,rect,0.01,0.5,512,0.5601851940155029,3,<function dropout at 0x7f47d9596a60>,8
136,0.39999997615814203,rect,0.01,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
137,0.39999997615814203,rect,0.01,0.5,512,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
138,0.8639999687671662,rect,0.01,0.5,1024,0.6180555820465088,3,<function dropout at 0x7f47d9596a60>,2
139,0.7639999628067016,rect,0.01,0.5,1024,0.6458333730697632,3,<function dropout at 0x7f47d9596a60>,3
140,0.7519999623298644,rect,0.01,0.5,1024,0.5856481790542603,3,<function dropout at 0x7f47d9596a60>,4
141,0.6679999828338623,rect,0.01,0.5,1024,0.5393518209457397,3,<function dropout at 0x7f47d9596a60>,8
142,0.39999997615814203,rect,0.01,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,16
143,0.39999997615814203,rect,0.01,0.5,1024,0.472222238779068,3,<function dropout at 0x7f47d9596a60>,32
